primer_nombre,segundo_nombre,primer_apellido,segundo_apellido,id_politico,fecha_inicio,fecha_nac,fuente
GUILLERMO,NA,FACELLO,NA,2403,2015-02-15,1953-09-08,
GUILLERMO,NA,IPHARRAGUERRE,NA,1840,NA,1947-12-30,
GUILLERMO,NA,LEVRATTO,NA,4022,2020-02-07,1972-02-26,
GUILLERMO,NA,MONCECCI,NA,2605,2018-01-29,1972-07-13,
GUILLERMO,NA,NEWTON,NA,3804,1959-02-15,,
GUILLERMO,NA,PREGO,GANDOS,2041,NA,,
GUILLERMO,NA,RETAMOSO,NA,1148,1943-02-15,,
GUILLERMO,NA,RUPRECHT,NA,2112,1926-04-13,,
GUILLERMO,NA,STEWART,VARGAS,1309,1959-03-03,1901,
GUSTAVO,NA,BERNINI,NA,2310,2010-02-15,1958-09-29,
GUSTAVO,NA,BOQUETE,NA,3493,2004-06-27,1964-06-04,
GUSTAVO,NA,DOSETTI,NA,1706,NA,,
GUSTAVO,NA,FEBLES,NA,3133,2015-03-01,1964-07-05,
GUSTAVO,NA,FERRES,PACHECO,536,NA,1945-01-18,
GUSTAVO,NA,GUARINO,NA,676,2005-02-15,1951-06-08,
GUSTAVO,NA,LAPAZ,CORREA,3995,2001-02-15,1953-08-24,
GUSTAVO,NA,OLMOS,NA,2380,2020-02-15,,
GUSTAVO,NA,OSTA,NA,1975,NA,,
GUSTAVO,NA,PARDO,NA,1987,NA,1963-02-13,
GUSTAVO,NA,ROMBYS,NA,2331,2010-02-15,1961-04-04,
GUSTAVO,NA,SCAIOLA,NA,2758,2010-03-01,,
GUSTAVO,NA,SCARON,NA,2136,NA,1957-11-15,
GUSTAVO,NA,SCELZI,NA,2921,2010-03-01,1964-05-20,
GUSTAVO,NA,VALLES,NA,2724,2010-03-01,1967-01-02,
GUSTAVO,NA,ZUBIA,NA,2410,2020-02-15,1953-04-18,
GUZMAN,NA,PEDREIRA,NA,2372,2010-02-15,1979-10-11,
HEBER,NA,CAZARRE,NA,318,NA,1947-02-12,
HEBER,NA,DUQUE,NA,1710,NA,1955-01-26,
HEBER,NA,GATTO,NA,1787,NA,1939-07-16,
HEBER,NA,MENESES,NA,2837,2010-03-01,,
HEBER,NA,VIRE,FERRARI,2266,NA,1930-10-27,
HEBERT,NA,ANTONINI,NA,2369,2020-02-15,1965-12-22,
HEBERT,NA,MADERA,NA,3115,2015-03-01,1955-03-18,
HECTOR,A.,GELOS,NA,3908,1963-02-15,1918-04-04,
HECTOR,E.,SCALA,NA,3359,2015-03-01,1965-09-28,
HECTOR,MARTIN,STURLA,NA,1312,1990-02-15,1953-06-13,
HECTOR,R.,GIACOMETTI,NA,1790,NA,1942-07-28,
HECTOR,W.,ARGUELLO,NA,2702,2010-03-01,1955-08-01,
HECTOR,NA,ALZOGARAY,NA,48,1962-10-02,,
HECTOR,NA,BARON,ARENA,161,1985-02-15,1940-10-24,
HECTOR,NA,CURUCHET,NA,1671,1955-02-15,1931-08-20,
HECTOR,NA,GERONA,NA,2488,1943-03-01,1888-10-30,
HECTOR,NA,GIANOLI,NA,2455,2020-02-15,1966-11-13,
HECTOR,NA,GROS,ESPIELL,2555,1990-03-01,1926-09-17,
HECTOR,NA,JUAMBELTZ,NA,2774,2010-03-01,1947-01-20,
HECTOR,NA,LAGRAMILLA,NA,3630,1958-11-30,,
HECTOR,NA,LEIS,NA,3981,1995-02-15,1945-09-17,
HECTOR,NA,LESCANO,FRASCHINI,4255,NA,1948-02-13,
HECTOR,NA,LESCANO,NA,4255,2010-03-01,1948-02-13,
HECTOR,NA,LUCIAN,CANZANI,3885,1959-02-15,,
HECTOR,NA,LUISI,NA,1892,1967-03-01,1919-09-19,
HECTOR,NA,PAYSE,REYES,1993,NA,1903,2
HECTOR,NA,SEUANES,OLIVERA,1274,1929-05-30,,
HECTOR,NA,SODANO,NA,2294,2020-02-15,1983-10-25,
HECTOR,NA,TAJAM,NA,1318,2010-02-15,1947-09-22,
HECTOR,NA,ZINOLA,NA,2754,2010-03-01,1944-12-25,
HELIOS,NA,SARTHOU,NA,1246,1995-02-15,1926-05-07,
HENRY,NA,SUGO,NA,2191,NA,1953-07-18,
HERIBERTO,NA,MAGERI,NA,825,1969-12-15,,
HERNAN,NA,NAVASCUES,NA,2624,1990-03-01,1939-10-18,
HERNAN,NA,PUCURULL,TELECHEA,1115,1968-09-04,1935-01-10,
HERNAN,NA,PUCURULLL,NA,2620,1985-03-01,1935-01-10,
HILDA,NA,CODA,NA,1645,NA,1934-05-01,
HIPOLITO,DOMINGO,BORRALLO,NA,228,1957-02-26,,
HOLMES,NA,GALLEROS,NA,581,1967-02-15,1921-01-17,
HORACIO,A.,POLLA,NA,2034,NA,,
HORACIO,NA,BERDOU,NA,3698,1932-02-23,,
HORACIO,NA,DA SOUZA,SOUZA,3599,1962-11-25,1922-12-09,
HORACIO,NA,TAFERNABERRY,NA,1317,NA,1914,
HORACIO,NA,VACHELLI,NA,1364,1921-01-21,,
HORACIO,NA,YANES,NA,2274,2010-02-15,1960-12-09,
HUGO,A.,MEDICI,NA,2646,2010-03-01,1947-10-23,
HUGO,DANIEL,TEJEIRA,NA,3298,2015-03-01,1963-06-11,
HUGO,NA,ARELLANO,NA,3202,2015-03-01,,
HUGO,NA,BATALLA,NA,169,1995-03-01,1926-07-11,
HUGO,NA,CHIPARELLI,NA,2653,2010-03-01,1945-01-07,
HUGO,NA,CORES,NA,356,1990-02-15,1943-09-30,
HUGO,NA,CUADRADO,NA,1662,NA,,
HUGO,NA,DAVILA,NA,2304,2010-02-15,,
HUGO,NA,FAGET,NA,1729,NA,1955-07-28,
HUGO,NA,GIUPPONI,NA,1794,NA,1948-02-06,
HUGO,NA,GRANUCCI,NA,1814,NA,1955-09-14,
HUGO,NA,GROSSI,NA,3475,2019-06-30,1956-02-28,
HUGO,NA,GUSSONI,NA,1820,NA,,
HUGO,NA,HORNOS,NA,2956,2010-03-01,,
HUGO,NA,RECALT,NA,2647,2010-03-01,1941-10-28,
HUGO,NA,ROSETE,NA,2097,NA,1931-09-24,
HUMBERTO,NA,BELLORA,NA,1507,NA,1947-01-02,
HUMBERTO,NA,FRANGELLA,NA,3830,1955-02-15,1904-04-06,
HUMBERTO,NA,MAGLIO,NA,3779,1943-02-15,,
HUMBERTO,NA,PICA,FERRARI,1068,1995-02-15,1940-07-20,
HUMBERTO,NA,PITTAMIGLIO,NA,1086,1919-03-05,1887-11-28,
HUMBERTO,NA,RUOCCO,NA,2111,NA,1947-09-23,
IBERIO,NA,BALAY,NA,147,1955-02-15,,
IBRAHIN,NA,BLANCHET,NA,3418,2015-03-01,1957-05-04,
IGNACIO,C.,DE SIERRA,SIERRA,425,1914-02-15,,
IGNACIO,NA,CEBEY,NA,2891,2010-03-01,1972-09-26,
IGNACIO,NA,MONZON,NA,920,1971-10-14,1916-07-31,
ILDEFONSO,NA,SAGASTIVERRY,NA,3746,1932-02-23,,
ILDO,NA,PISANI,NA,2025,NA,,
INES,NA,MERCEDES,LONG,3343,2015-03-01,1962-03-19,
INOCENCIO,D.,SIRI,NA,3764,1938-06-19,,
IRINEU,NA,RIET,CORREA,3484,2009-06-28,1945-02-08,
ISAAC,NA,ALFIE,NA,30,2005-02-15,1962-04-27,
ISAIAS,NA,XIMENEZ,NA,1411,1932-02-15,,
ISIDORO,NA,CANOSA,NA,278,1916-06-17,,
ISIDORO,NA,ESCUDERO,NA,483,1917-02-15,,
ISIDORO,NA,LEIRANA,NA,781,1959-02-15,1902-12-05,1
ISIDORO,NA,VEJO,RODRIGUEZ,2510,1963-03-01,,
ISMAEL,L.,TRIAY,NA,1348,1951-02-15,1900-04-11,
ISMAEL,N.,ESQUIVEL,NA,487,1943-02-15,,
ISMAEL,NA,BENIA,ROVIRA,1513,NA,1887,1
ISMAEL,NA,CENI,NA,319,1963-02-15,1917-12-19,
ISMAEL,NA,VILLARREAL,NA,3401,2015-03-01,,
ISOLINA,NA,BRIOSSO,NA,240,1953-09-28,,
ITALO,EDUARDO,PEROTTI,NA,1061,1929-03-08,1883-07-27,
ITALO,NA,ALBANO,NA,3261,2015-03-01,1938-10-30,
ITALO,NA,BATELLO,NA,170,1963-01-07,,
ITALO,NA,SCOTTI,NA,2141,NA,,
IVANA,NA,SARACCHI,NA,2950,2010-03-01,1983-05-09,
IVONNE,NA,PASADA,NA,2350,2015-02-15,1956-04-04,
IVONNE,NA,PASSADA,NA,2339,2010-02-15,1956-04-04,
IVONNE,NA,QUEGLES,NA,3049,2015-03-01,1971-01-11,
J.,IGNACIO,AGOTI,J.,1439,NA,1944-04-08,
J.,OSCAR,GRIOT,J.,670,1930-06-02,1879,1
JACINTA,NA,CHIAPARA,NA,330,1994-12-20,1924-02-21,
JACINTO,M.,LAGUNA,NA,753,1908-11-10,,
JACKELINE,NA,DARDANO,NA,3012,2010-03-01,1968-03-02,
JACOBO,A.,GUELMAN,NA,4230,NA,,
JACOBO,NA,GUELMAN,NA,4230,1959-02-15,,
JAIME,NA,BAYLEY,NA,176,1955-02-14,,
JAIME,NA,EDELMAN,NA,2648,2010-03-01,1929-09-03,
JAIME,NA,GERSCHUNI,PEREZ,617,1990-02-15,1928-07-09,
JAIME,NA,IGORRA,NA,1837,NA,1939-07-08,
JASO,NA,ANCHORENA,NA,63,1973-06-26,,
JAVIER,NA,DE VIANA,VIANA,427,1923-02-15,1868-08-05,
JAVIER,NA,PETROCELLI,NA,3100,2015-03-01,1968-04-04,
JAVIER,NA,UTERMARK,NA,2960,2015-03-01,1976-07-13,
JENARO,NA,GILBERT,NA,626,1923-02-15,,
JESUS,NA,BENTANCUR,NA,2815,2019-07-01,,
JESUS,NA,CENANDES,NA,3001,2010-03-01,,
JESUS,NA,CUADRO,NA,2887,2010-03-01,1959-03-28,
JESUS,NA,CUADROS,NA,3280,2015-03-01,1959-03-28,
JESUS,NA,LABORDA,GUIMARAENS,1851,NA,1931-03-07,
JOAQUIN,D.,FAJARDO,NA,504,1917-02-15,,
JOAQUIN,NA,BALTAR,NA,151,1934-07-02,,
JOAQUIN,NA,SILVAN,FERNANDEZ,1282,1902-02-15,,
JONHY,NA,FINOZZI,NA,3301,2015-03-01,1966-08-30,
JORGE,(8),GANDINI,NA,4192,2020-02-15,1958-03-05,
JORGE,ARIEL,URCELAY,NA,4457,2015-03-01,1948-12-15,
JORGE,DANIEL,CERDEÑA,CARDARELLO,3994,1995-02-15,1943-05-01,
JORGE,EUGENIO,REYNA,GEREMIAS,4014,2020-02-09,1979-02-14,
JORGE,W.,LARRANAGA,NA,2613,2020-03-01,1956-08-08,
JORGE,W.,LARRAÑAGA,NA,4254,2015-02-15,1956-08-08,
JORGE,NA,ACUA,NA,1437,NA,,
JORGE,NA,ALVEAR,NA,2394,2020-02-15,1963-05-17,
JORGE,NA,BALIAS,BARBAGELATA,148,1988-12-13,,
JORGE,NA,BARBOT,POU,160,1972-02-14,1921,1
JORGE,NA,BARRERA,NA,166,2000-02-15,1968-05-11,
JORGE,NA,BASTOS,NA,2903,2010-03-01,,
JORGE,NA,BERNANDO,NA,3221,2015-03-01,,
JORGE,NA,BOERR,NA,1544,NA,1937-07-08,
JORGE,NA,BORLANDELLI,NA,3491,2004-10-31,1956-01-11,
JORGE,NA,BROVETTO,NA,2585,2005-03-01,1933-02-14,
JORGE,NA,BRUNI,NA,2593,2009-06-12,,
JORGE,NA,CAMPOMAR,NA,1585,NA,,
JORGE,NA,CHAPPER,NA,323,2000-02-15,1947-11-15,
JORGE,NA,COLL,NA,344,1995-02-15,,
JORGE,NA,CUROTTO,NA,3495,2004-06-27,1966-06-07,
JORGE,NA,FIRPO,NA,2958,2015-03-01,,
JORGE,NA,GANDINI,NA,4192,2015-02-15,1958-03-05,
JORGE,NA,HERRAN,NA,2483,1935-03-19,1897-02-05,
JORGE,NA,HUNTER,NA,714,1995-02-15,1941-10-21,
JORGE,NA,IRISITY,NA,1843,NA,1930-06-22,
JORGE,NA,LARRAÑAGA,NA,4254,2019-06-30,1956-08-08,
JORGE,NA,LEIRANES,NA,782,1996-05-03,1948-06-05,
JORGE,NA,LEPRA,NA,2586,2005-03-01,1942-09-04,
JORGE,NA,LOCATELLI,NA,795,1971-07-22,1921-07-03,
JORGE,NA,MAZZAROVICH,NA,871,2000-07-05,1943-11-28,
JORGE,NA,MIRABAL,NA,2715,2010-03-01,,
JORGE,NA,ORRICO,NA,986,2010-02-15,1946-10-25,
JORGE,NA,PANDOLFO,NA,1984,NA,1945-07-31,
JORGE,NA,PATRITTI,NA,3474,2019-06-30,1950-10-04,
JORGE,NA,PATRONE,NA,1991,NA,,
JORGE,NA,PEIRANO,FACIO,2522,1970-04-02,1920-09-08,
JORGE,NA,PERROU,NA,2016,NA,1933-12-04,
JORGE,NA,POZZI,NA,1108,2010-02-15,1957-04-07,
JORGE,NA,PRESNO,NA,2540,1986-04-02,1929-08-26,
JORGE,NA,QUARTINO,NA,2046,NA,1944-11-23,
JORGE,NA,SACHI,NA,1210,NA,,
JORGE,NA,SAPELLI,NA,1234,1972-03-01,1926-03-08,
JORGE,NA,SCHUSMAN,NA,2140,2010-03-01,1963-04-22,
JORGE,NA,TOCCO,NA,1331,1993-09-08,1962-02-01,
JORGE,NA,URCELAY,MOREIRA,4457,NA,1948-12-15,
JORGE,NA,ZAS,FERNANDEZ,2281,NA,1949-04-23,
JOSE,(H),SERRATO,NA,4425,1968-05-03,,
JOSE,A.,ACQUISTAPACE,NA,4039,1954-02-16,1930-11-05,
JOSE,A.,BARRIO,NA,1497,NA,,
JOSE,A.,CAPPOZOLI,NA,282,1943-02-15,1887,1
JOSE,A.,OTAMENDI,NA,4327,1959-02-15,,
JOSE,A.,SANTIN,NA,3927,1963-02-15,,
JOSE,ANTONIO,QUADROS,NA,1122,1951-02-15,,
JOSE,CARLOS,MAHIA,NA,4270,2020-02-15,1966-08-08,
JOSE,D.,MAUTONE,NA,3740,1932-02-23,1896,2
JOSE,E.,ESTEFAN,NA,3077,2015-03-01,1961-12-23,
JOSE,ENRIQUE,RODO,NA,2079,NA,1871-07-15,
JOSE,EUGENIO,ODINI,NA,1962,NA,,
JOSE,F.,BAZZI,PIQUINELA,179,1972-12-01,1933-01-25,
JOSE,FRANCISCO,YURRAMENDI,PEREZ,4471,2015-02-15,1981-12-25,
JOSE,IGNACIO,KORZENIAK,NA,4247,2015-03-01,1959-06-12,
JOSE,LUIS,BAENA,NA,146,1902-02-08,1855-04-17,1
JOSE,LUIS,BLASINA,NA,213,2005-02-15,1937-05-01,
JOSE,LUIS,DEVITTA,NA,2752,2010-03-01,1955-02-15,
JOSE,LUIS,DIEZ,NA,3247,2015-03-01,,
JOSE,LUIS,GUNTIN,NA,1819,NA,1952-09-21,
JOSE,LUIS,LANGORTA,LANGORTA,3437,2015-03-01,1953-10-08,
JOSE,LUIS,OVALLE,NA,1978,1994-06-20,1953-02-07,
JOSE,LUIS,REDES,REDES,2711,2010-03-01,1956-08-27,
JOSE,LUIS,URRETA,NA,2226,NA,1943-04-01,
JOSE,LUIS,VEIGA,NA,2240,NA,,
JOSE,M.,AYUB,NA,135,1961-12-12,,
JOSE,M.,MENY,NA,889,1966-10-04,1914-11-27,
JOSE,MA.,LABANDERA,NA,2530,1972-02-10,,
JOSE,MANUEL,URRABURU,NA,2225,1972-06-09,,
JOSE,MARIA,BAZZURRO,NA,178,NA,,
JOSE,MARIA,ESPERANZA,NA,1721,NA,,
JOSE,MARIA,GALO,NA,587,1989-10-11,1929-01-01,
JOSE,MARIA,PECOCHE,NA,3652,1926-02-13,,
JOSE,MARIA,SIQUIERA,NA,3961,1905-05-26,,
JOSE,MARIA,SPERANZA,NA,2184,NA,,
JOSE,MARIA,TARABAL,NA,2193,NA,,
JOSE,MARIO,ORLANDO,DACAL,2626,1995-03-01,1933-07-31,
JOSE,P.,TURENA,NA,4455,1926-02-13,1872,1
JOSE,PEDRO,ALAGGIA,NA,23,1934-06-18,1887-04-16,2
JOSE,PEDRO,BAGATTINI,NA,1480,NA,,
JOSE,PEDRO,LAFITTE,NA,1854,NA,,
JOSE,PEDRO,LAMEK,NA,756,1963-12-03,1908-02-08,
JOSE,PEDRO,TURENA,NA,4455,NA,,
JOSE,QUINTIN,OLANO,LLANO,969,2005-02-15,1964-08-09,
JOSE,RAUL,BUSTOS,NA,2568,1997-03-18,1944-04-10,
JOSE,RODOLFO,AMARGOS,NA,49,1926-02-09,,
JOSE,V.,CARVALLIDO,NA,302,1917-02-15,,
JOSE,V.,RUIBAL,NA,1204,1943-02-15,,
JOSE,NA,ACQUISTAPACE,NA,4039,1962-11-25,,
JOSE,NA,AMY,NA,2399,2010-02-15,1967-11-03,
JOSE,NA,AQUISTAPACE,NA,3822,1955-02-15,,
JOSE,NA,ASTIGARRAGA,NA,127,1914-02-09,,
JOSE,NA,BALBO,NA,1483,NA,1951-11-19,
JOSE,NA,BAYARDI,NA,1504,2019-04-08,1955-06-30,
JOSE,NA,BENELLI,NA,3896,1963-02-15,,
JOSE,NA,BOVE,ARTEAGA,236,1963-02-15,1898-09-11,
JOSE,NA,CATELOTTI,NA,3318,2015-03-01,1950-08-19,
JOSE,NA,CERCHIARO,SAN JUAN,320,1985-02-15,,
JOSE,NA,CLAVELI,NA,3079,2015-03-01,1934-01-22,1968-10-16
JOSE,NA,DE TORRES WILSON,TORRES WILSON,426,1992-05-19,1931-09-03,
JOSE,NA,EDUARDO,LUCAS ,3259,2015-03-01,1969-12-26,
JOSE,NA,EMALDI,NA,2679,2010-03-01,1943-12-05,
JOSE,NA,ENTENZA,NA,3704,1926-10-02,,
JOSE,NA,ESTEBAN,Y ARMAS,489,1932-01-08,,
JOSE,NA,FIDENCIO,GONZALEZ,3226,2015-03-01,1972-12-15,
JOSE,NA,FOLADORI,NA,547,1918-07-13,,
JOSE,NA,FUQUES,NA,3697,1932-02-23,,
JOSE,NA,GARAZZA,NA,1777,NA,,
JOSE,NA,GARCHITORENA,NA,2638,2015-03-01,1965-09-17,
JOSE,NA,GONDOLVEO,NA,2701,2010-03-01,1959-02-18,
JOSE,NA,HUALDE,NA,1835,NA,1926-01-02,
JOSE,NA,INFANTOZZI,NA,726,1917-02-15,1881-12-28,
JOSE,NA,IPARRAGUERRE,NA,3657,1926-02-13,,
JOSE,NA,ITUO,NA,1845,NA,,
JOSE,NA,KORZENIAK,NA,4247,2000-02-15,1933-02-13,
JOSE,NA,LACHAISE,NA,2895,2015-03-01,1956-04-08,
JOSE,NA,LAZARRAGA,NA,772,1932-02-15,1887-08-27,2
JOSE,NA,LOSADA,NA,809,1990-02-15,,
JOSE,NA,LUIS,NUÑEZ,3411,2015-03-01,,
JOSE,NA,MAHIA,NA,4270,2005-02-15,,
JOSE,NA,MANGINELLI,NA,3633,1958-11-30,,
JOSE,NA,MARTIRENE,NA,3625,1958-11-30,1868-02-18,
JOSE,NA,MENDY,BRUM,886,1959-02-15,1915,1
JOSE,NA,OTAMENDI,H,4327,1935-03-14,,
JOSE,NA,OTAMENDI,NA,4327,1934-05-18,,
JOSE,NA,PITETTA,NA,2027,NA,,
JOSE,NA,PORLEY,NA,2037,NA,,
JOSE,NA,REQUENA,Y GARCIA,1146,1904-03-12,,
JOSE,NA,RIAGNO,ALONZO,2064,NA,,
JOSE,NA,ROMEU,NA,1174,1911-03-04,1851,
JOSE,NA,RUBINO,NA,1197,1960-12-13,,
JOSE,NA,SERRATO,NA,4425,1943-03-01,,
JOSE,NA,SERVETTO,,2854,2010-03-01,1963-04-13,
JOSE,NA,VARESSE,NA,1371,1967-03-08,,
JOSE,NA,VEROCAY,NA,3776,1943-02-15,,
JOSE,NA,YURRAMENDI,NA,4471,NA,1981-12-25,
JOSE,NA,ZAPATA,NA,2280,NA,,
JUAN,A.,DE LUIS,LUIS,415,1929-03-08,,
JUAN,A.,LORENZI,NA,4265,1950-11-23,,
JUAN,A.,MARRA,NA,1905,NA,,
JUAN,A.,OLALDE,NA,968,1923-02-15,,
JUAN,A.,OXACELHAY,NA,1979,NA,1921-01-03,
JUAN,A.,SMITH,NA,1292,1902-02-15,,
JUAN,A.,STELLA,NA,3672,1926-02-13,,
JUAN,A.,TONS,NA,2705,2010-03-01,,
JUAN,ADOLFO,SINGER,NA,1291,2005-02-15,1935-09-23,
JUAN,ANDRES,CACHON,NA,262,1922-03-22,,
JUAN,ANGEL,LORENZI,NA,4265,1947-02-15,,
JUAN,ANTONIO,CHIRUCHI,NA,4141,2010-02-15,1947-10-21,
JUAN,B.,CARBALLA,NA,287,1948-05-03,,
JUAN,B.,MAGLIA,NA,3743,1932-02-23,,
JUAN,B.,SERVENTE,NA,1273,NA,,
JUAN,C.,GALLAZTEGUI,NA,3364,2015-03-01,1954-09-02,
JUAN,C.,LAPREBENDERE,NA,2890,2010-03-01,1953-07-23,
JUAN,C.,SIAZARO,NA,2157,NA,1939-02-21,
JUAN,C.,SOUZA,NA,1305,2010-02-15,,
JUAN,CARLOS,ANFUSSO,NA,68,1947-05-12,,
JUAN,CARLOS,ARRIETA,NA,113,1932-02-25,,
JUAN,CARLOS,BAYETO,NA,2812,2010-03-01,1942-02-27,
JUAN,CARLOS,CROCE,NA,1659,NA,,
JUAN,CARLOS,FA,ROBAINA,1726,NA,1925-06-24,
JUAN,CARLOS,FUREST,NA,570,1990-03-01,,
JUAN,CARLOS,FURLATI,NA,1768,NA,,
JUAN,CARLOS,LANGUELAN,NA,2784,2010-03-01,1937-09-28,
JUAN,CARLOS,MASTALLI,NA,1914,NA,,
JUAN,CARLOS,PRAVIA,NA,1109,1964-09-22,1900,1
JUAN,CARLOS,RIPOLL,NA,3883,1959-02-15,,
JUAN,CARLOS,SCHAURICHT,NA,1251,1951-02-15,1905-10-29,1
JUAN,DIOS,DEVICENZI,NA,444,1905-03-14,1860,1
JUAN,E.,VINCON,NA,3360,2015-03-01,1951-03-10,
JUAN,ENRIQUE,LLOVET,NA,3617,1958-11-30,1913,1
JUAN,F.,LACOSTE,NA,747,1905-02-15,,
JUAN,F.,OLDAN,NA,970,NA,,
JUAN,FRANCISCO,GIACHETTO,NA,4002,NA,1951-08-22,
JUAN,G.,ALZAMORA,NA,47,1932-02-15,,
JUAN,G.,BUELA,NA,249,1904-09-06,,
JUAN,G.,SALORIO,NA,3706,1932-02-23,,
JUAN,H.,SPERA,NA,1307,1959-10-08,1905-09-09,1
JUAN,J.,CUENCA,Y LAMAS,378,1932-01-08,1887-05-19,
JUAN,JOSE,ALEJANDRO,NA,29,1985-02-15,1932-06-10,
JUAN,JOSE,AMEZAGA,NA,3448,1943-03-01,1881-01-28,
JUAN,JOSE,AVELLANAL,NA,1476,NA,,
JUAN,JOSE,CROTTOGINI,NA,3541,1971-11-28,1908-05-27,
JUAN,JOSE,DE AMEZAGA,AMEZAGA,394,1915-03-02,1881-01-28,
JUAN,JOSE,DE BOISMENU,BOISMENU,1680,NA,,
JUAN,JOSE,GARI,NA,3561,1962-11-25,1903-03-20,
JUAN,JOSE,SCHMERSOW,NA,2139,NA,,
JUAN,LUIS,QUINTELA,NA,3898,1959-02-15,1925-01-09,
JUAN,M.,AUBRIOT,NA,131,1917-02-15,1876,2
JUAN,M.,CASCO,NA,3691,1926-02-13,,
JUAN,M.,TOSCANI,NA,2765,2010-03-01,1949-12-16,
JUAN,MANUEL,GARINO,NA,2392,2010-02-15,1981-12-15,
JUAN,MARIA,ECHEVARRITO,NA,472,1902-02-15,,
JUAN,MARIO,DELGUE,NA,436,1967-02-15,1915-05-08,
JUAN,P.,BESSIO,NA,1533,NA,,
JUAN,P.,RIBAS,NA,4371,1955-03-01,1895,2
JUAN,PABLO,LAVAGNINI,NA,771,1923-02-15,1879-06-30,1
JUAN,PEDRO,FORNE,NA,554,1990-06-05,1947-06-08,
JUAN,PEDRO,SEHABIAGA,NA,2148,NA,1948-06-24,
JUAN,R.,IRISA,NA,3732,1932-02-23,,
JUAN,T.,QUILICI,NA,1126,1952-03-01,,
JUAN,VICENTE,ALGORTA,NA,1446,NA,1875,1
JUAN,VICENTE,CHIARINO,NA,1634,1985-03-01,1901-12-25,
JUAN,VITAL,ANDRADA,NA,3504,1994-11-27,1932-11-12,
JUAN,NA,ALIMUNDI,NA,32,1904-02-23,,
JUAN,NA,BARGES,NA,1494,NA,,
JUAN,NA,BERNAZZA,Y JEREZ,2464,1911-03-04,,
JUAN,NA,BLENGIO,ROCA,4096,1911-02-15,,
JUAN,NA,BLENGIO,ROCCA,4096,1911-03-04,,
JUAN,NA,BOLOGNA,NA,2661,2015-03-01,1959-05-25,
JUAN,NA,CABALEIRO,NA,3601,1962-11-25,,
JUAN,NA,CAMPISTEGUY,NA,271,1927-03-01,1859-09-07,
JUAN,NA,CHENLO,NA,327,1972-02-15,1944-11-21,
JUAN,NA,CHIRUCHI,NA,4141,1995-03-01,1947-10-21,
JUAN,NA,CLADERA,NA,1641,NA,1953-08-14,
JUAN,NA,COIMBRA,NA,2660,2010-03-01,,
JUAN,NA,CURUTCHET,NA,3962,1905-05-29,,
JUAN,NA,ESCAYOLA,NA,3720,1932-02-23,1871-12-05,
JUAN,NA,GELIO,SALORIO,3656,1926-02-13,,
JUAN,NA,HIRIART,NA,3674,1926-02-13,,
